file,rank,name,research_fields,promotion_year,full_promotion_year,full_promotion_university,promotion_university,years_post_phd,years_post_phd_full,QUARTERLY JOURNAL OF ECONOMICS_count,AMERICAN ECONOMIC REVIEW_count,ECONOMETRICA_count,REVIEW OF ECONOMIC STUDIES_count,JOURNAL OF POLITICAL ECONOMY_count,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS_count,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS_count,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION_count,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY_count,THEORETICAL ECONOMICS_count,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS_count,QUANTITATIVE ECONOMICS_count,REVIEW OF ECONOMICS AND STATISTICS_count,ECONOMIC JOURNAL_count,INTERNATIONAL ECONOMIC REVIEW_count,JOURNAL OF ECONOMIC THEORY_count,JOURNAL OF LABOR ECONOMICS_count,JOURNAL OF MONETARY ECONOMICS_count,RAND JOURNAL OF ECONOMICS_count,JOURNAL OF INTERNATIONAL ECONOMICS_count,JOURNAL OF PUBLIC ECONOMICS_count,JOURNAL OF ECONOMETRICS_count,JOURNAL OF DEVELOPMENT ECONOMICS_count,QUARTERLY JOURNAL OF ECONOMICS_year,AMERICAN ECONOMIC REVIEW_year,ECONOMETRICA_year,REVIEW OF ECONOMIC STUDIES_year,JOURNAL OF POLITICAL ECONOMY_year,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS_year,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS_year,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION_year,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY_year,THEORETICAL ECONOMICS_year,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS_year,QUANTITATIVE ECONOMICS_year,REVIEW OF ECONOMICS AND STATISTICS_year,ECONOMIC JOURNAL_year,INTERNATIONAL ECONOMIC REVIEW_year,JOURNAL OF ECONOMIC THEORY_year,JOURNAL OF LABOR ECONOMICS_year,JOURNAL OF MONETARY ECONOMICS_year,RAND JOURNAL OF ECONOMICS_year,JOURNAL OF INTERNATIONAL ECONOMICS_year,JOURNAL OF PUBLIC ECONOMICS_year,JOURNAL OF ECONOMETRICS_year,JOURNAL OF DEVELOPMENT ECONOMICS_year
SUNY Stony Brook/associate/CV_ANAGNOSTOPOULOS.docx,associate,Alexis Anagnostopoulos,,2015,,,Stony Brook University,9,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,,2022,,,2021,,,2012; 2022,,,,,
SUNY Stony Brook/full/CV Yair Tauman October_2024.docx,full,Yair Tauman,,1981,1984,Northwestern University,Northwestern University,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,1986,,1982,,,,,,,,,,,,1996; 2021,1994; 1997,1987,,1985; 2002,,,,
SUNY Stony Brook/full/CVCarceles.docx,full,Eva Carceles-Poveda,Macroeconomics; Macro Finance; Computational Economics,2008,2020,Stony Brook University,Stony Brook University,7,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,2,0,0,0,0,0,,,,,,,,,,2006,,2022,,,2009; 2021; 2024,2010,,2012; 2020,,,,,
SUNY Stony Brook/full/CV.docx,full,Juan Carlos Conesa,Macroeconomics; Public Economics; International Finance,2001,2017,Stony Brook University,Universitat de Barcelona,3,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,,2009,,,,,,,,,,,,,2008; 2024,,,2006; 2013,,2024,2023,,
SUNY Stony Brook/full/cv-shmaya.docx,full,Eran Shmaya,,2015,2021,Stony Brook University,Northwestern University,8,14,0,2,1,0,1,0,0,0,0,4,1,0,0,0,0,5,0,0,0,0,0,0,0,,2014; 2016,2019,,2015,,,,,2008; 2013; 2017; 2021,2011,,,,,2010; 2014; 2018; 2019; 2019,,,,,,,
SUNY Stony Brook/full/cv_montgomery.docx,full,Mark R. Montgomery,,1992,1999,Stony Brook University,"State University of New York, Stony Brook",10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1989
SUNY Stony Brook/full/Sternvita.docx,full,Steven N. Stern,,1990,1996,University of Virginia,University of Virginia,5,11,0,0,2,1,0,0,0,0,0,0,0,0,1,0,6,0,3,0,0,0,0,2,0,,,1991; 1992,1990,,,,,,,,,1994,,1988; 2002; 2006; 2009; 2014; 2015,,1987; 1989; 1994,,,,,1996; 1999,
SUNY Stony Brook/full/cvbrusco_2023.docx,full,Sandro Brusco,Mechanism Design; Corporate Finance; Political Economy; Microeconomics; Information Economics; Public Economics,2000,2010,State University of New York at Stony Brook,Universidad Carlos III de Madrid,7,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,5,0,0,1,0,1,0,0,,,,2002,,,,,,,2011,,,,2002; 2007,1997; 1998; 1999; 1999; 2006,,,2021,,2006,,
Southern Methodist/associate/OzakCVWeb.docx,associate,Ömer Özak,Political Economy; Macroeconomics,2018,,,Southern Methodist University,7,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2016,,,,,,2010,,,,,,2025,,,,,,,,,
SUNY Stony Brook/full/Mihai Manea CV.docx,full,Mihai Manea,,2014,2022,Stony Brook University,Massachusetts Institute of Technology,5,13,0,1,2,0,1,0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0,,2011,2010; 2024,,2018,,,,,2009; 2019; 2021,2017,,,,,2007; 2008; 2010; 2012; 2017,,,,,,,
Southern Methodist/associate/cv_hdong.docx,associate,Hao Dong,,2025,,,Southern Methodist University,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,2022,
Southern Methodist/associate/Sposi-Michael-CV.docx,associate,Michael Sposi,,2024,,,Southern Methodist University,12,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,,,,,,,,2022,,,,,,,,,,2019; 2022,,2015; 2019,,,
Southern Methodist/associate/cvweb-osang.docx,associate,Thomas Osang,,2001,,,Southern Methodist University,7,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,2002,,,,,,,,,,,,,,,,,,1997,1996,,2000
Southern Methodist/associate/np_cv.docx,associate,Nathaniel Pattison,Household Finance; Law and Economics; Public Economics; Labor Economics,2025,,,Southern Methodist University,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,2020,,
Southern Methodist/associate/CV_Ozerturk.docx,associate,Saltuk Ozerturk,Contract Theory; Political Economy; Financial Economics; Industrial Organization,2008,,,Southern Methodist University,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,2012,2021,,,2007,,,,
Southern Methodist/full/MillimetCV.docx,full,Daniel L. Millimet,Econometrics; Political Economy; Labor Economics; Environmental Economics; Health Economics,2004,2009,Southern Methodist University,Southern Methodist University,5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,2,6,0,,,,,,,,,,,,,2003; 2003; 2007,2000,2003,,,,,2016,2003; 2003,2003; 2007; 2008; 2008; 2012; 2017,
Southern Methodist/full/cvklaus.docx,full,Klaus Desmet,,2005,2010,Universidad Carlos III,Universidad Carlos III,7,12,0,3,0,0,1,1,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,,2013; 2014; 2017,,,2018,2021,,2009,,,,,,2002; 2021; 2025,2010,2009,,,,,,,2012; 2020; 2020
Southern Methodist/full/BALKEcvDec2025.docx,full,Nathan S. Balke,Macroeconomics,1993,2001,Southern Methodist University,Southern Methodist University,7,15,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,2,0,1,0,0,0,,,,,1989,,,,,,,,1993; 2000; 2002,2024,1992; 1997,,,1991; 2000,,2013,,,
Southern Methodist/full/vita.docx,full,Santanu Roy,,1993,2006,Southern Methodist University,Erasmus University Rotterdam,2,15,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,5,0,0,1,3,0,0,0,,2024,,,,,,,,,2022,,,2008; 2015,1999; 2001; 2002,1996; 2000; 2007; 2012; 2017,,,1997,1998; 2012; 2017,,,
Syracuse/associate/BuzardCV.docx,associate,Kristy Buzard,,2018,,,Syracuse University,6,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,,,,,,,,,2012,,,,,,,,,,2017,,,
Syracuse/associate/CV_Deza_september2025_Accessible.docx,associate,Monica Deza,Economics of Crime; Demography; Labor Economics; Applied Econometrics,2023,,,Syracuse University,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2025,,,,,2015,
Southern Methodist/full/CV.docx,full,Bo Chen,Game Theory; Contract Theory; Mechanism Design; Economics of Language; Industrial Organization,,2025,Southern Methodist University,,,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,,2010,,,,,,,,,,,,,,2010; 2016,,,2022,,,,
Southern Methodist/full/tsalmon_cv.docx,full,Timothy C. Salmon,,2006,2011,Southern Methodist University,Florida State University,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,2001,,,,,,,,,,,2017,,,,,,,2009,,
Syracuse/associate/CV_Shifa.docx,associate,Abdulaziz B. Shifa,Political Economy; Macroeconomics,2022,,,Syracuse University,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,2019,,,,,,,,,2013
Syracuse/associate/Rothenberg_CV.docx,associate,Alexander D. Rothenberg,,2024,,,Syracuse University,12,,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,2016; 2019,,,,,,,,,,,,2013; 2023,,,,,,,,,2025
Syracuse/associate/Singleton-Perry.docx,associate,Perry Singleton,,2013,,,Syracuse University,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,2007,,
Syracuse/associate/cv_aron_tobias.docx,associate,Áron Dávid Tóbiás,Microeconomic Theory; Public Economics; Political Economy,2023,,,Syracuse University,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,2016,,
Syracuse/associate/TruskinovskyCV.docx,associate,Yulya Truskinovsky,,2024,,,Syracuse University,8,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,2021,,,,,,,,,,2024,,,,,,
Syracuse/associate/CV (20).docx,associate,Hugo B. Jales,Labor Economics; Econometrics; Agricultural Economics; Urban Economics; Applied Econometrics; Applied Economics,2021,,,Syracuse University,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Syracuse/associate/cv_Monarch.docx,associate,Ryan Monarch,,2025,,,Syracuse University,11,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,,,,,2025,2022,,,,,2022,,,,,,,2017; 2020; 2023,,,
Syracuse/full/CV_Nov2025_Mitra.docx,full,Devashish Mitra,International Trade; Political Economy; Development Economics,2001,2006,Syracuse University,Florida International University,5,10,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,0,0,8,,1999,,,,,,,,,,,2002; 2005; 2007,2008,,,,,,2001; 2002; 2002; 2005; 2006; 2009; 2010,,,1998; 1999; 2008; 2008; 2012; 2014; 2019; 2024
Syracuse/full/Lee-CV.docx,full,Yoonseok Lee,Econometrics; Applied Econometrics,,2024,Syracuse University,Syracuse University,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,2012; 2012; 2015; 2023,
Syracuse/full/engelhardt-cv-and-bio-january-2025.docx,full,Gary V. Engelhardt,,1998,2008,Syracuse University,Dartmouth College,5,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1996,,,,,,,,2011,,,,,,,,,,,,2007; 2008,,
Syracuse/full/badi-h - baltagi.docx,full,Badi H. Baltagi,,1984,1988,Texas A&M University,University of Houston,5,9,0,0,1,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,26,1,,,1980,,1988,,,,,,,,1986; 1989; 1995; 1995; 2000,,1984; 1984; 1988; 1995,,,,,,,1981; 1981; 1991; 1992; 1992; 1992; 1994; 1995; 1996; 1997; 2001; 2003; 2005; 2006; 2007; 2007; 2007; 2008; 2010; 2012; 2016; 2017; 2017; 2018; 2021; 2021,2009
Syracuse/full/horracecv.docx,full,William C. Horrace,Econometrics,2002,2009,Syracuse University,Syracuse University,6,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,2016,,,,,,,,,2005; 2012; 2016,
Syracuse/associate/derek-laing.docx,associate,Derek Laing,Macroeconomics; Monetary Economics; Labor Economics; Urban Economics; Industrial Organization,1996,,,Pennsylvania State University,6,,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,,,,1994; 1995,,,,,,,,,,1993,2004,2003,2001,2007,,,,,
Syracuse/full/jeffrey-d - kubik.docx,full,Jeffrey D. Kubik,,2003,2017,Syracuse University,Syracuse University,6,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,,2004,,,,,,,,,,,,,,,,,2000; 2015,,1997; 1999; 2004,,
Texas A&M/associate/CV.docx,associate,Silvana Krasteva,Microeconomic Theory; Industrial Organization; Public Economics; Game Theory; Law and Economics; Major in Economics,2016,,,Texas A&M University,7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,,,,,,,,,,,2019,,,,,,,,2012,,2013; 2016; 2021,,
Texas A&M/associate/CV DanilaSerra.docx,associate,Danila Serra,Development Economics; Education Economics; Gender Economics; Political Economy,2018,,,Southern Methodist University,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,2020,,,,,,,2024,,,,,,,2010,,
Texas A&M/associate/Sekhposyan_CV_December_2025.docx,associate,Tatevik Sekhposyan,,2018,,,Texas A&M University,8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,2023,,,,,,,,,,,,,,,,2011; 2013; 2019; 2023,
Texas A&M/associate/glas-cv.docx,associate,Amy Jocelyn Glass,,2004,,,Texas A&M University,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,,,,,,,,,,,,,,,1997,,,,,1999; 2002; 2002,,,1998; 2007
Texas A&M/associate/garcia-cv-oct24.docx,associate,Jorge Luis García,Public Economics,2024,,,Texas A&M University,6,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2020; 2023,,,,,,,,,,,,,,,,,,
Texas A&M/associate/PedroBento_CVweb_Dec2024.docx,associate,Pedro Bento,,2021,,,Texas A&M University,8,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,2014; 2017,,,,,,,,,,,,2021; 2023,,,,,
Texas A&M/full/CV_Andrew_Barr.docx,full,Andrew Christopher Barr,Applied Microeconomics,2019,2025,Texas A&M University,Texas A&M University,4,10,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2022,2025,,,2022,,,,2018; 2023,,,,,,,,2019,,,,2015; 2021,,
Texas A&M/associate/huiyi_guo_cv.docx,associate,Huiyi Guo,Microeconomic Theory; Mechanism Design; Information Economics; Experimental Economics,2025,,,Texas A&M University,7,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,2021,,,,,2019; 2026,,,,,,,
Texas A&M/full/CV_Zubairy.docx,full,Sarah Zubairy,Macroeconomics; Monetary Economics; Bayesian and Time Series Econometric,2018,2022,Texas A&M University,Texas A&M University,8,12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,2018,2025,,,2023,,,,,,2014; 2021; 2024,,,,,,,,
Texas A&M/full/Eckel CV 07-2022.docx,full,Catherine Coleman Eckel,,1989,1998,Virginia Tech,Virginia Tech,6,15,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2001,1989; 2006; 2011; 2015,,,,,,,,,,,,1998,,,,,,,1986; 2003; 2005; 2011; 2011,,
Texas A&M/associate/luco-cv.docx,associate,Fernando A. Luco Echeverría,Industrial Organization; Applied Microeconomics; Microeconomics,2021,,,Texas A&M University,7,,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,2019; 2020,,,,,,,,,2019; 2019,,,,,,,,,,,,
Syracuse/full/jan-ondrich.docx,full,Jan Ondrich,,1987,1999,Syracuse University,Syracuse University,4,16,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,,,,,1987,,,,,,,,1984; 1985; 1988; 1990; 2003; 2010,,,,1985,,,,,,
Texas A&M/full/Downloads.docx,full,Yonghong An,Microeconometrics; Industrial Organization; Applied Microeconomics; Econometrics,2018,2022,Texas A&M University,Texas A&M University,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,,,,,,,,,,,,,,,,,,,2019; 2019,,,2010; 2012; 2017; 2021; 2023,
Texas A&M/full/Meer_CV.docx,full,Jonathan Meer,,2014,2018,Texas A&M University,Texas A&M University,5,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,,,,,,,,,2009; 2016,,,,,,,,2021,,,,2011; 2011; 2017; 2017,,
Texas A&M/full/Puller-cv-Sept2025.docx,full,Steven L. Puller,Industrial Organization; Public Economics; Energy Economics; Political Economy; Microeconomics; Development Economics; Resource Economics; Environmental Economics,,2017,Texas A&M University,,,16,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,3,0,1,,2019,,,,,2017,,2017; 2022,,,,2007,,,,,,2008,,2007; 2008; 2017,,2022
Texas A&M/full/ZhangCV.docx,full,Yuzhe Zhang,,2015,2022,Texas A&M University,Texas A&M University,9,16,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3,4,0,0,0,0,0,0,0,,,,,,2015,,,,2012; 2023,,,,2020,2015; 2017; 2022,2009; 2010; 2011; 2015,,,,,,,
Texas A&M/full/castillo_cv.docx,full,Marco Castillo,Microeconomics; Experimental Economics; Game Theory; Microeconomic Theory,2009,2018,Texas A&M University,George Mason University,8,17,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,,2003,,,2024,,,,,,,,,2014; 2019,,,,,,,2011; 2013; 2014; 2023,,
Texas A&M/full/cv.docx,full,Alexander L. Brown,Experimental Economics; Behavioral Economics; Game Theory; Behavioral Consumer Finance; Behavioral Finance; Microeconomic Theory,2014,2019,Texas A&M University,Texas A&M University,6,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,,,,,,,,,,2012,,,,,,,,,,,,
Texas A&M/full/cv_petrie.docx,full,Ragan Petrie,Microeconomics; Experimental Economics; Economics of Development (graduate),2009,2018,Texas A&M University,George Mason University,7,16,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,,2003; 2011,,,2024,,,,,,,,,2014; 2019,,,,,,,2004; 2011; 2013; 2014; 2018; 2023,,
Texas A&M/full/jansen-dennis-cv.docx,full,Dennis W. Jansen,Financial Economics; Econometrics; Macroeconomics; Education Economics,1989,1994,Texas A&M University,Texas A&M University,6,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,,,,,,,,,,,,,1991; 1999,1990,,,,,,,2007,1987; 2008,
Texas A&M/full/gronberg-cv.docx,full,Timothy J. Gronberg,Public Economics,1982,1992,Texas A&M University,Texas A&M University,4,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1982,1981,,,,,,,,,,,1980,,,,,,,,2007; 2009; 2012,,
Tufts/associate/2025_laura_geecv.docx,associate,Laura K. Gee,,2019,,,Tufts University,6,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2025,,,,,,2025,,,,,,,,,,2017,,,,2012,,
Texas A&M/full/tian-vita-2026-01.docx,full,Guoqiang Tian,,1991,1995,Texas A&M University,Texas A&M University,4,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,,,,1989; 1993; 1993,,,,,,,,,,,1995; 2004,1990; 1994; 1994,,,,,1991; 2000,,
Texas A&M/full/li_cv_2017.docx,full,Qi Li,,1994,1996,University of Guelph,University of Guelph,3,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,30,0,,2008,1996,,,,,,,,,,2007,,1994; 1995; 2000,,,,,,,1991; 1992; 1992; 1992; 1995; 1996; 1996; 1996; 1998; 1998; 1999; 1999; 2003; 2004; 2007; 2008; 2008; 2009; 2009; 2010; 2011; 2012; 2014; 2014; 2015; 2015; 2015; 2016; 2016; 2017,
Tufts/associate/Cicala_CV.docx,associate,Steve Cicala,,2021,,,Tufts University,8,,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2015; 2021; 2022,,,,,2019,2018,,,,,,,,,,,,,2021,,
Tufts/associate/CV_AFS.docx,associate,Alan Finkelstein Shapiro,Macroeconomics; Public Economics; Development Economics; International Economics; Macroeconomic Theory; Environmental Economics,2021,,,Tufts University,8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,,,,,,2025,,,,,,,,,,,,,,2016; 2019,2023,,2017; 2018; 2021
Tufts/associate/Kinnanvita.docx,associate,Cynthia Kinnan,Development Economics,2023,,,Tufts University,13,,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2024,,2024,,,2015; 2018; 2018,,,,,,,,,,,,,,,,
Tufts/associate/cv-drusilla-brown.docx,associate,Drusilla K. Brown,,1991,,,Tufts University,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,1992,,,,,,1991,,,1989
Texas A&M/full/gan-cv.docx,full,Li Gan,,2005,2005,Texas A&M University,Texas A&M University,7,7,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,6,0,,2005,,,2003,,,,,,,,2013,1995,,,,2018,,2016,2004,2006; 2010; 2014; 2015; 2015; 2016,
Tufts/associate/cv-thomas-downes.docx,associate,Thomas Andrews Downes,Public Economics; Labor Economics; Econometrics,1998,,,Tufts University,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1996,,,,
Tufts/full/Doss CV April 2024.docx,full,Cheryl R. Doss,,2018,2021,Oxford University,Oxford University,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Tufts/full/MMCV_February262025.docx,full,Margaret Stokes McMillan,International Trade; Industrial Organization,2004,2015,Tufts University,Tufts University,6,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,,,,,,,,,,,,,2001; 2011; 2014,,,,,,,2003,,,2004; 2014; 2022
Tufts/full/Douglas Gollin cv revised 1 November 2025.docx,full,Douglas Gollin,,2002,2008,Williams College,Williams College,6,12,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2014,,,,2002; 2021; 2021,,,,,,,,,,,,,2007; 2008,,,,,2014; 2024
Tufts/associate/9a2b09_b5d1fa56598441ca8acdf78b475c1d47.docx,associate,Kyle Emerick,,2020,,,Tufts University,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Tufts/full/SpolaoreCV_October2024.docx,full,Enrico Spolaore,,2004,2004,Tufts University,Tufts University,11,11,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1997; 2009,2000,,2002,,,,,,,,,2016,,,,,,,,1994; 2005,,
Tufts/full/Marcelo Bianconi.docx,full,Marcelo Bianconi,International Economics,,2014,Tufts University,Tufts University,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Tufts/associate/cv-edward-kutsoati.docx,associate,Edward Kutsoati,,2005,,,Tufts University,6,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006,,,,,,,,,,,,,,,,,,,,,
Tufts/full/Silke_Forbes_CV.docx,full,Silke J. Forbes,Industrial Organization; Economics of Organizations,2014,2023,Tufts University,Case Western Reserve University,11,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,2009,,,,,,,,,2015,,,,,,,,2010,,2023,,
Tufts/full/cv-jeffrey-zabel.docx,full,Jeffrey E. Zabel,Real Estate Economics; Environmental Economics; Education Economics; Econometrics; Labor Economics,1996,2010,Tufts University,Tufts University,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1993,,,,,1993,
Tufts/full/mcinerney_cv_9_13_2023.docx,full,Melissa Powell McInerney,Public Economics; Health Economics; Labor Economics; Applied Microeconomics,2014,2021,Tufts University,Tufts University,6,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,2017,,,,,,,,2011,,,,2010,,
Tufts/full/UjjayantChakravortyAcademicCV.docx,full,Ujjayant Chakravorty,Economics of Water and Energy,1998,2005,University of Central Florida,Emory University,9,16,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,2008,1994,,1997,,2023,,,,,2019,,,,,,,,,,,2023
Tufts/full/storeygard_cv.docx,full,Adam Storeygard,,2018,2024,Tufts University,Tufts University,6,12,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2018,2012; 2023,,2016,,,,2022,,,,,,,,,,,,,,,2014; 2017
UC Irvine/associate/Jeliazkov.docx,associate,Ivan Jeliazkov,Econometrics; Econometric Modeling,2010,,,"University of California, Irvine",7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,2004,,,,,
UC Irvine/associate/CV_YLee.docx,associate,Ying-Ying Lee,Econometric Theory; Applied Microeconomics,2022,,,"University of California, Irvine",9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,2018; 2019,
