file,name,promotion_year,promotion_university,years_post_phd,promotion_evidence,phd_evidence,QUARTERLY JOURNAL OF ECONOMICS,AMERICAN ECONOMIC REVIEW,ECONOMETRICA,REVIEW OF ECONOMIC STUDIES,JOURNAL OF POLITICAL ECONOMY,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY,THEORETICAL ECONOMICS,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS,QUANTITATIVE ECONOMICS,REVIEW OF ECONOMICS AND STATISTICS,ECONOMIC JOURNAL,INTERNATIONAL ECONOMIC REVIEW,JOURNAL OF ECONOMIC THEORY,JOURNAL OF LABOR ECONOMICS,JOURNAL OF MONETARY ECONOMICS,RAND JOURNAL OF ECONOMICS,JOURNAL OF INTERNATIONAL ECONOMICS,JOURNAL OF PUBLIC ECONOMICS,JOURNAL OF ECONOMETRICS,JOURNAL OF DEVELOPMENT ECONOMICS
Rice/full/Isabelle Perrigne.docx,ISABELLE M. PERRIGNE,2003,University of Southern California,12,"Charg´ee de Recherche, INRA, Toulouse, France, 1991-1998. Assistant Professor, University of Southern California, 1997-2003. Associate Professor, University of Southern California, 2003-2004. Associate Professor, Pennsylvania State University, 2003-2012.","Ph.D., Economics, Ecole des Hautes Etudes en Sciences Sociales and Universit´e de Toulouse, France, 1991.",0,2,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,3,0
Rice/full/MalleshPai-CV.docx,Mallesh M Pai,2019,Rice University,9,Associate Professor	Jul 2019–Jun 2021,"Northwestern University, Evanston, IL, USA	Sep 2004–Jun 2010 Ph.D, Managerial Economics and Strategy",1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0
Rice/full/PeterHartleyCV - Michael Maher.docx,Peter Reginald Hartley,1986,Rice University,6,Associate Professor	1986 – 1993,"University of Chicago	Ph.D., 1980",0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Rice/full/PeterHartleyCV.docx,Peter Reginald Hartley,1986,Rice University,6,Associate Professor	1986 – 1993,"University of Chicago	Ph.D., 1980",0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Rice/full/Richard Boylan.docx,Richard Thomas Boylan,1996,Washington University,5,"Olin School of Business, Washington University, Associate Professor of Managerial Economics, 1996–2000.","M.S., California Institute of Technology, June 1988. Ph.D., California Institute of Technology, June 1991.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Rice/full/Xun Tang.docx,Xun Tang,2014,Rice University,6,"Associate Professor (with tenure), Economics Dept., Rice University, July 2014-June 2017","Ph.D., Economics, Northwestern University, Evanston, IL, 2008 M.A., Economics, Northwestern University, Evanston, IL, 2004 M.P.P., Harris School of Public Policy, University of Chicago, 2003",0,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0
Rice/full/cv-2021-12-30.docx,Jeremy T. Fox,2013,University of Michigan,10,"University of Michigan, Department of Economics Associate Professor with tenure, 2013–2015","PhD, MA Stanford University, Economics, 2003",0,0,1,0,1,0,0,0,0,0,1,4,0,0,1,0,2,0,2,0,0,3,0
Rice/full/cv.docx,Kerry Back,1987,Indiana University,4,"Indiana University
Associate Professor of Finance, 1987–90.","Education	University of Kentucky, Ph.D., Economics, 1983.",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice/full/cv_ERASLAN.docx,Hülya K. K. Eraslan,2008,Johns Hopkins University,7,"July 1, 2008 - June 30, 2014: Associate Professor (with tenure), Department of Economics, Johns Hopkins University.","Ph.D. Economics, University of Minnesota, 2001.",0,1,1,1,0,0,0,0,0,1,2,0,0,0,3,7,0,0,1,0,0,0,0
Rice/full/newvita.docx,Mahmoud Amin El-Gamal,1996,University of Wisconsin at Madison,8,"University of Wisconsin at Madison:
(07/1996 – 06/1998) Associate Professor of Economics (with tenure)","Ph.D (Economics) June 1988, Northwestern University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rice/full/vitae.docx,Ted Loch-Temzelides,2002,University of Iowa,7,"Assistant Professor, Department of Economics, Henry B. Tippie College of Business, University of Iowa, 1997 - 2002 (awarded tenure in 2002)","Ph.D. (Economics), University of Minnesota, 1995",0,1,1,0,1,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0
Rutgers/associate/2024_cai_cv.docx,Zhifeng Cai,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Rice/full/vivian-ho-cv-05192025.docx,Vivian Ho,2000,University of Alabama Birmingham,8,"2000-2005	Associate Professor, Department of Health Care Organization and Policy, School
of Public Health, University of Alabama Birmingham","1986-1992	Ph.D. Economics, Stanford University",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Rutgers/associate/CV_BingxiaoWu_Rutgers_202409.docx,Bingxiao Wu,2023,Rutgers University,,"2023-present  Associate Professor, Department of Economics, Rutgers University",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rutgers/associate/CV_Xiye.docx,Xiye Yang,2022,Rutgers University,7,"Associate Professor, Department of Economics, Rutgers University.	2022 – Present Assistant Professor, Department of Economics, Rutgers University.		2015 – 2022",Ph.D. in Economics	2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Rutgers/associate/Campbell_CV.docx,Colin M. Campbell,2005,Rutgers University,10,"Associate Professor of Economics, Rutgers University, 2005-present Assistant Professor of Economics, Rutgers University, 1999-2005 Visiting Fellow, Yale University, 2001, 2004","Ph.D., Economics, Northwestern University, December 1995: “Communication, Collusion and Coordination in Noncooperative Environments.”",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Rutgers/associate/Saavedra_CV.docx,Martin Saavedra,2020,Oberlin College,6,Associate Professor of Economics	2020–2021,Ph.D. in Economics	Awarded 2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rutgers/full/CV - Richard McLean.docx,Richard Patrick McLean,1990,Rutgers University,11,"Associate Professor of Economics, Rutgers University, 1990-1992","Ph.D., SUNY Stony Brook, 1979",0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0
Rutgers/full/CV-JOSEPH-HUGHES.docx,Joseph P. Hughes,,,,,"University of North Carolina at Chapel Hill Economic Theory, Ph.D., 1974",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rutgers/full/CV-September-2025.docx,Roberto Chang,2000,Rutgers University,11,2000- 2003	Associate Professor ( with tenure),"Ph. D. in Economics, May 1989",1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,7,0,4,0,0,2
Rutgers/full/CV.docx,Thomas J. Prusa,1994,State University of New York at Stony Brook,6,"Associate Professor, State University of New York at Stony Brook, 1994-1995","Ph.D., Economics, Stanford University, 1988",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,1
Rutgers/full/CVOctober2025.docx,John Tomas Sjöström,1995,Harvard University,4,"Associate Professor	July 1995 - June 1998 Harvard University, Department of Economics","Ph.D. (Economics) University of Rochester, October 1991",0,1,0,4,2,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,1,0,0
Rutgers/full/CV_Prusa.docx,Thomas J. Prusa,1994,State University of New York at Stony Brook,6,"Associate Professor, State University of New York at Stony Brook, 1994-1995","Ph.D., Economics, Stanford University, 1988",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,1
Rutgers/full/Landon-LaneCV.docx,John Landon-Lane,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rutgers/full/IraGangVita.docx,Ira N. Gang,1992,Rutgers University,9,"Associate Professor of Economics & Member, Graduate Faculty, Rutgers University","Ph.D.1983, Cornell University, The Effects of a Tariff on the Poor in Less Developed Countries; M.A. 1979, Cornell University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Rutgers/full/Moehling CV_August6_2020.docx,Carolyn M. Moehling,2004,Yale University,8,"Associate Professor, Yale University, 2004-2006","Ph.D., Economics, Northwestern University, Evanston, Illinois, 1996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutgers/full/Piehl.cv.docx,Anne Morrison Piehl,1998,"John F. Kennedy School of Government, Harvard University",4,"John F. Kennedy School of Government, Harvard University (Cambridge MA) ▪ Associate Professor (1998–05) ▪ Assistant Professor (1994–98) ▪ Instructor (1993–94)","Ph.D., Department of Economics, Princeton University, 1994 A.B., Harvard University, 1986",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Rutgers/full/Sopher CV_2020.docx,Barry Sopher,1994,Rutgers University,6,"July 1994-June 2003: Associate Professor (Economics), Rutgers University","B.A., 1977, University of Iowa (English) M.A., 1986, University of Iowa (Economics) Ph.D., 1988, University of Iowa (Economics)",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Rutgers/full/Roger_Klein_Selected_CV.docx,,,,,,,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
Rutgers/full/Vitae1.docx,Norman R. Swanson,1999,Texas A&M University,5,"Texas A&M University, Department of Economics, College Station, TX, USA
Associate Professor, June 1999 - July 2001","PhD (Economics), University of California, San Diego, 1994",0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,12,1
Rutgers/full/cv_mizrach.docx,Michael Mizrach,,,,,"1987	University of Pennsylvania
Ph.D. in Economics",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Rutgers/full/keister-cv.docx,Todd Keister,2004,Instituto Tecnológico Autónomo de México,6,"Instituto Tecnológico Autónomo de México (ITAM), Centro de Investigación Económica Professor of Economics, 2004-2005.","Ph.D., Economics, Cornell University, 1998.",0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,8,0,5,0,0,0,0,0
Rutgers/full/cv_sigman.docx,Hilary Sigman,2001,Rutgers University,,"Department of Economics, Rutgers University, New Brunswick, NJ: Professor (2008-present), Associate Professor (2001-08), Assistant Professor (1999-2001)",,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Rutgers/full/short-vita.docx,Oriol Carbonell-Nicolau,,,,,"Ph.D., Economics, New York University, 2003.",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0
SUNY Stony Brook/associate/CV240208.docx,Alexis Anagnostopoulos,2015,Stony Brook University,9,"Associate Professor, Stony Brook University, 2015 –","PhD Economics (June 2006), London Business School, UK (advisor: M. Ravn); thesis title ‘Essays on Dynamic Macroeconomics with Imperfect Capital Markets’",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
SUNY Stony Brook/associate/CVHBS2023.docx,Hugo A. Ben´ıtez-Silva,2007,Stony Brook University,7,"Associate Professor. Economics Department, SUNY-Stony Brook: September 2007 –present","Yale University: Ph.D. Economics, December 2000",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SUNY Stony Brook/associate/CV_YiyiZhou.docx,Yiyi Zhou,2020,Stony Brook University,8,"2020–	Associate Professor (with tenure), Department of Economics, Stony Brook University","Doctor of Philosophy in Economics, May 2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SUNY Stony Brook/associate/CV_ANAGNOSTOPOULOS.docx,Alexis Anagnostopoulos,2015,Stony Brook University,9,"Associate Professor, Stony Brook University, 2015 –","PhD Economics (June 2006), London Business School, UK (advisor: M. Ravn); thesis title ‘Essays on Dynamic Macroeconomics with Imperfect Capital Markets’",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
SUNY Stony Brook/full/CV.docx,Juan Carlos Conesa,2001,Universitat de Barcelona,2,"Associate Professor, Universitat de Barcelona, 2001 – 2003","Ph.D. Economics, University of Minnesota, 1999 (Advisor: Timothy J. Kehoe) Ph.D. Economics, Universitat de Barcelona, 1998 (Advisor: Juan Tugores)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0
SUNY Stony Brook/associate/Ting Liu - C.V..docx,,2019,Stony Brook University,11,"Stony Brook University: Associate Professor at Economics Department and College of Business, 2019-","Ph.D., Economics, Boston University, Boston, MA, May 2008 Dissertation Title: New product launch, social learning and credence goods M.A., Economics, Boston University, Boston, MA, 2005",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SUNY Stony Brook/full/CV Yair Tauman October_2024.docx,Yair Tauman,1981,"Kellogg School of Management, Northwestern University",2,"1981-1983 - Associate Professor, MEDS department, Kellogg School of Management, Northwestern University, Evanston, Illinois","Ph.D. Mathematics, 1979, The Hebrew University of Jerusalem, Israel. Fields of Concentration: Game Theory, Values of Non-Atomic Games. Thesis: Values of Games with a Continuum of Players. Advisor: Robert Aumann.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0
SUNY Stony Brook/full/Mihai Manea CV.docx,Mihai Manea,2014,Massachusetts Institute of Technology,5,"MIT, Department of Economics Associate Professor, 2014–2017","Ph.D., Economics, Harvard University, 2009",0,1,2,1,1,0,0,0,0,3,1,0,0,0,0,6,0,0,0,0,0,0,0
SUNY Stony Brook/full/CVCarceles.docx,Eva Carceles-Poveda,2008,Stony Brook University,7,"2008-2019:	Associate Professor (with tenure), Department of Economics, Stony Brook University.","2001:	PhD in Economics, Universitat Pompeu Fabra, Spain. Dissertation: “Household Heterogeneity and Incomplete Markets: Asset Return Implications in a Real Business Cycle Model”. Advisors: Albert Marcet and Morten Ravn.",0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,1,0,2,0,0,0,0,0
SUNY Stony Brook/full/cv-shmaya.docx,Eran Shmaya,2015,Northwestern University,8,"Associate Professor, Kellogg School of Management, Northwestern University (2015- 2020)","Ph.D., School of Mathematical Sciences, Tel Aviv University, 2007. Advisor: Ehud Lehrer",0,2,1,0,1,0,0,0,0,4,1,0,0,0,0,6,0,0,0,0,0,0,0
SUNY Stony Brook/full/cv_montgomery.docx,Mark R. Montgomery,1992,"State University of New York, Stony Brook",10,"1992–98 Associate Professor, Department of Economics, State University of New York, Stony Brook","1982 Ph.D., Economics, University of Michigan, Ann Arbor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUNY Stony Brook/full/cvbrusco_2023.docx,Sandro Brusco,2000,Universidad Carlos III de Madrid,,"Dec. 2000- Aug. 2002 Associate Professor, Universidad Carlos III de Madrid, Departamento de Econom´ıa de la Empresa.",,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,6,0,0,1,0,1,0,0
SUNY Stony Brook/full/Sternvita.docx,Steven N. Stern,1990,University of Virginia,5,"Sept. 1990 - Sept. 1996 Associate Professor, University of Virginia Sept. 1996 - Sept 2002	Full Professor, University of Virginia","Ph.D., 1985, Department of Economics, Yale University",0,0,2,1,0,0,0,0,0,0,0,0,1,0,6,0,3,0,0,0,0,2,0
Southern Methodist/associate/CV_Ozerturk.docx,Saltuk Ozerturk,2008,Southern Methodist University,7,"Associate Professor, Southern Methodist University, Department of Economics, Fall 2008– present.","Ph.D. Economics, New York University, 2001.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Southern Methodist/associate/OzakCVWeb.docx,Ömer Özak,2018,Southern Methodist University,7,"Associate Professor (with tenure), 2018 - present Assistant Professor, 2011 - 2017","Ph.D. Economics, Brown University, 2011",0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Southern Methodist/associate/cv_hdong.docx,Hao Dong,2025,Southern Methodist University,7,"Southern Methodist University: Associate Professor, 2025 – Present Assistant Professor, 2018 – 2025","London School of Economics and Political Science: Ph.D. in Economics, 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Southern Methodist/associate/Sposi-Michael-CV.docx,Michael Sposi,2024,Southern Methodist University,12,"Associate Professor of Economics, Southern Methodist University, 2024 - current","Ph.D. Economics, University of Iowa, 2012. Cmte: B. Ravikumar (chair), Ray Riezman, Gustavo Ventura",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Southern Methodist/associate/cvweb-osang.docx,Thomas Osang,2001,Southern Methodist University,7,"8/01-present:	Associate Professor, Department of Economics, Southern Methodist University, Dallas","June 1994	Doctor of Philosophy (Economics), June 1994, University of California, San Diego",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Southern Methodist/associate/np_cv.docx,Nathaniel Pattison,2025,Southern Methodist University,8,"Southern Methodist University, Department of Economics Associate Professor, 2025– Present","Ph.D. Economics, University of Virginia, 2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Southern Methodist/full/BALKEcvDec2025.docx,Nathan S. Balke,1993,Southern Methodist University,7,"Fall 1993-Spring 2001	Associate Professor, Southern Methodist University January-July 1997	Visiting Scholar, Federal Reserve Bank of Dallas Fall 1986-Spring 1993	Assistant Professor, Southern Methodist University April 1992-December 2023 Research Associate, Federal Reserve Bank of Dallas","Ph.D. in Economics, Northwestern University, 1986.",0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,2,0,1,0,0,0
Southern Methodist/full/CV.docx,Bo Chen,2025,Southern Methodist University,18,"Professor, Department of Economics, Southern Methodist University, 05/2025–Present; Visiting Scholar, Department of Economics, University of Bonn, Germany, 06/2008–07/2008; Visiting Scholar, Institute of Economic Research, Kyoto University, Japan, 06/2010–09/2010;","Ph.D. (Economics) University of Wisconsin – Madison, May 2007, BS (HUST, China), MA (Arkansas, Wisconsin).",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Southern Methodist/full/cvklaus.docx,Klaus Desmet,,,,,"1993-1998	Ph.D. in Economics, Stanford University, USA",0,3,0,0,1,1,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,3
Southern Methodist/full/MillimetCV.docx,Daniel L. Millimet,2004,Southern Methodist University,5,"Associate Professor, 2004–2009","Ph.D. Economics, Brown University, 1999",0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2,8,0
Southern Methodist/full/tsalmon_cv.docx,Timothy C. Salmon,2006,Florida State University,7,"Florida State University, Department of Economics Associate Professor, August 2006-August 2011 Assistant Professor, August 2000-August 2006","The Johns Hopkins University, Ph.D. in Economics, 1999.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Syracuse/associate/BuzardCV.docx,Kristy Buzard,2018,Syracuse University,6,"Associate Professor of Economics (with Tenure), 2018-Present Assistant Professor of Economics, 2012-2018","Ph.D., Economics, University of California, San Diego, June 2012",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Southern Methodist/full/vita.docx,Santanu Roy,1993,Erasmus University Rotterdam,2,"Assistant Professor (universitair docent), Faculty of Economic Sciences, Erasmus
University Rotterdam, 1991 - 98. (Tenured since 1993)","Ph.D. Economics, Cornell University, Ithaca, N.Y., 1991.",0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,6,0,0,1,3,0,0,0
Syracuse/associate/CV (20).docx,Hugo B. Jales,,,,,EDUCATION	Ph.D. Economics	2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse/associate/CV_Deza_september2025_Accessible.docx,Monica Deza,2023,Syracuse University,11,"2023-current	Associate Professor (with tenure), Department of Economics, Maxwell School of Citizenship and Public Affairs, Syracuse University","Ph.D., May 2012, University of California Berkeley, Economics Dissertation title: “Essays on Drug Use and Crime”",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Syracuse/associate/CV_Shifa.docx,Abdulaziz B. Shifa,2022,Syracuse University,9,"Associate Professor of Economics, Economics Department, The Maxwell School of Citizenship and Public Affairs, Syracuse University, since 2022.","Stockholm University, Institute for International Economic Studies, Ph.D. in Economics, June 2013.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Syracuse/associate/TruskinovskyCV.docx,Yulya Truskinovsky,2024,Syracuse University,,"2024–	Associate Professor, Department of Economics, Syracuse University 2018–2024	Assistant Professor, Department of Economics, Wayne State University",,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Syracuse/associate/Singleton-Perry.docx,Perry Singleton,2013,Syracuse University,6,"2013-	Associate Professor (with tenure), Syracuse University, Department of Economics","2007	Ph.D. Economics, University of Maryland, College Park 2006	M.A. Economics, University of Maryland, College Park 2002	B.S. Finance, University of Illinois, Urbana-Champaign",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Syracuse/associate/Rothenberg_CV.docx,Alexander D. Rothenberg,2024,Syracuse University,12,"Associate Professor (with Tenure), Department of Economics, 2024-Present Director of Graduate Studies, Department of Economics, 2025-Present Interim Chair, Department of Economics, Fall 2025","Ph.D., Economics, 2012",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Syracuse/associate/cv_Monarch.docx,Ryan Monarch,2025,Syracuse University,11,Associate Professor	July 2025-,PhD. Economics	May 2014,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
Syracuse/full/Lee-CV.docx,Yoonseok Lee,2013,Syracuse University,,"2013–2024	Assistant & Associate Professor, Department of Economics, Syracuse University",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Syracuse/full/CV_Nov2025_Mitra.docx,Devashish Mitra,,,,,"Ph.D., Economics, Columbia University, 1996 M.Phil., Economics, Columbia University, 1993",0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,6
Syracuse/associate/derek-laing.docx,Derek Laing,1996,Penn State University,6,"Associate Professor of Economics (tenured), Penn State University (Aug. 1996– Aug. 2007).","B.A. (Economics), University of York, UK, 1984. Ph.D. (Economics), University of Essex, UK, 1990.",0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Syracuse/associate/cv_aron_tobias.docx,Áron Dávid Tóbiás,2023,Syracuse University,7,2023–present  Associate Professor of Economics • Maxwell School of Citizenship and Public Affairs (with tenure)	Syracuse University,2016 Doctor of Philosophy • Economics • Yale University Dissertation Committee: Dirk Bergemann (chair),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Syracuse/full/horracecv.docx,William C. Horrace,2002,Syracuse University,6,"Associate Professor of Economics, Syracuse University, 2002-2009","Ph.D. Economics, Michigan State University, 1996",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
