file,name,promotion_year,promotion_university,years_post_phd,promotion_evidence,phd_evidence,QUARTERLY JOURNAL OF ECONOMICS,AMERICAN ECONOMIC REVIEW,ECONOMETRICA,REVIEW OF ECONOMIC STUDIES,JOURNAL OF POLITICAL ECONOMY,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY,THEORETICAL ECONOMICS,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS,QUANTITATIVE ECONOMICS,REVIEW OF ECONOMICS AND STATISTICS,ECONOMIC JOURNAL,INTERNATIONAL ECONOMIC REVIEW,JOURNAL OF ECONOMIC THEORY,JOURNAL OF LABOR ECONOMICS,JOURNAL OF MONETARY ECONOMICS,RAND JOURNAL OF ECONOMICS,JOURNAL OF INTERNATIONAL ECONOMICS,JOURNAL OF PUBLIC ECONOMICS,JOURNAL OF ECONOMETRICS,JOURNAL OF DEVELOPMENT ECONOMICS
Rutgers/full/Moehling CV_August6_2020.docx,Carolyn M. Moehling,2004,Yale University,8,"Associate Professor, Yale University, 2004-2006","Ph.D., Economics, Northwestern University, Evanston, Illinois, 1996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutgers/full/Piehl.cv.docx,Anne Morrison Piehl,1998,Harvard University,4,"John F. Kennedy School of Government, Harvard University (Cambridge MA) ▪ Associate Professor (1998–05) ▪ Assistant Professor (1994–98) ▪ Instructor (1993–94)","Ph.D., Department of Economics, Princeton University, 1994",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Rutgers/full/Roger_Klein_Selected_CV.docx,Roger Klein,,,,,,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
Rutgers/full/Sopher CV_2020.docx,BARRY SOPHER,1994,Rutgers University,6,"July 1994-June 2003: Associate Professor (Economics), Rutgers University","Ph.D., 1988, University of Iowa (Economics)",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Rutgers/full/Vitae1.docx,Norman R. Swanson,2002,Rutgers University,8,"Associate Professor, July 2002 - July 2005","PhD (Economics), University of California, San Diego, 1994",0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,6,1
Rutgers/full/cv_mizrach.docx,Mizrach,1995,Rutgers University,8,"1995-present	Rutgers University
Assistant, Associate and Full Professor Department of Economics","1987	University of Pennsylvania
Ph.D. in Economics",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Rutgers/full/cv_sigman.docx,Hilary Sigman,2001,Rutgers University,,"Department of Economics, Rutgers University, New Brunswick, NJ: Professor (2008-present), Associate Professor (2001-08), Assistant Professor (1999-2001)",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Rutgers/full/short-vita.docx,Oriol Carbonell-Nicolau,,,,,"Ph.D., Economics, New York University, 2003.",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0
Rutgers/full/keister-cv.docx,Todd Keister,2004,Instituto Tecnológico Autónomo de México (ITAM),6,"Professor of Economics, 2004-2005.","Ph.D., Economics, Cornell University, 1998.",0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,7,0,3,0,0,0,0,0
SUNY Stony Brook/associate/CV240208.docx,Alexis Anagnostopoulos,2015,Stony Brook University,9,"Associate Professor, Stony Brook University, 2015 –","PhD Economics (June 2006), London Business School, UK",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
SUNY Stony Brook/associate/CVHBS2023.docx,Hugo A. Ben´ıtez-Silva,2007,State University of New York at Stony Brook,7,"Associate Professor. Economics Department, SUNY-Stony Brook: September 2007 –present","Yale University: Ph.D. Economics, December 2000",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SUNY Stony Brook/associate/CV_ANAGNOSTOPOULOS.docx,Alexis Anagnostopoulos,2015,Stony Brook University,9,"Associate Professor, Stony Brook University, 2015 –","PhD Economics (June 2006), London Business School, UK",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
SUNY Stony Brook/associate/CV_YiyiZhou.docx,YIYI ZHOU,2020,Stony Brook University,8,"2020–	Associate Professor (with tenure), Department of Economics, Stony Brook University","2012	UNIVERSITY OF VIRGINIA Doctor of Philosophy in Economics, May 2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SUNY Stony Brook/associate/Ting Liu - C.V..docx,,2019,Stony Brook University,11,"Stony Brook University: Associate Professor at Economics Department and College of Business, 2019-","Ph.D., Economics, Boston University, Boston, MA, May 2008",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SUNY Stony Brook/full/CV Yair Tauman October_2024.docx,Yair Tauman,1981,Northwestern University,2,"1981-1983 - Associate Professor, MEDS department, Kellogg School of Management, Northwestern University, Evanston, Illinois","Ph.D. Mathematics, 1979, The Hebrew University of Jerusalem, Israel.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0
SUNY Stony Brook/full/CV.docx,JUAN CARLOS CONESA,2001,Universitat de Barcelona,2,"Associate Professor, Universitat de Barcelona, 2001 – 2003","Ph.D. Economics, University of Minnesota, 1999",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0
SUNY Stony Brook/full/Mihai Manea CV.docx,MIHAI MANEA,2014,MIT,5,"MIT, Department of Economics Associate Professor, 2014–2017","Ph.D., Economics, Harvard University, 2009",0,1,2,1,1,0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0
SUNY Stony Brook/full/CVCarceles.docx,EVA CARCELES-POVEDA,2008,Stony Brook University,7,"2008-2019: Associate Professor (with tenure), Department of Economics, Stony Brook University.","2001: PhD in Economics, Universitat Pompeu Fabra, Spain.",0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,1,0,2,0,0,0,0,0
SUNY Stony Brook/full/Sternvita.docx,Steven N. Stern,1990,University of Virginia,5,"Sept. 1990 - Sept. 1996 Associate Professor, University of Virginia","Ph.D., 1985, Department of Economics, Yale University",0,0,2,1,0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,0,2,0
SUNY Stony Brook/full/cv-shmaya.docx,Eran Shmaya,2015,Northwestern University,8,"Associate Professor, Kellogg School of Management, Northwestern University (2015- 2020)","Ph.D., School of Mathematical Sciences, Tel Aviv University, 2007. Advisor: Ehud Lehrer",0,1,1,0,1,0,0,0,0,4,1,0,0,0,0,5,0,0,0,0,0,0,0
SUNY Stony Brook/full/cvbrusco_2023.docx,Sandro Brusco,2000,Universidad Carlos III de Madrid,,"Oct. 1996-Dic. 2000 Assistant Professor, Universidad Carlos III de Madrid, Departamento de Economía de la Empresa.",,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,5,0,0,1,0,1,0,0
SUNY Stony Brook/full/cv_montgomery.docx,MARK R. MONTGOMERY,1992,"State University of New York, Stony Brook",10,"1992–98 Associate Professor, Department of Economics, State University of New York, Stony Brook","1982 Ph.D., Economics, University of Michigan, Ann Arbor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Southern Methodist/associate/CV_Ozerturk.docx,Saltuk Ozerturk,2008,Southern Methodist University,7,"Associate Professor, Southern Methodist University, Department of Economics, Fall 2008– present.","Ph.D. Economics, New York University, 2001.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Southern Methodist/associate/OzakCVWeb.docx,Ömer Özak,2018,Southern Methodist University,7,"Associate Professor (with tenure), 2018 - present","Ph.D. Economics, Brown University, 2011",0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Southern Methodist/associate/Sposi-Michael-CV.docx,Michael Sposi,2024,Southern Methodist University,12,"Associate Professor of Economics, Southern Methodist University, 2024 - current","Ph.D. Economics, University of Iowa, 2012.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Southern Methodist/associate/cv_hdong.docx,Hao Dong,2025,Southern Methodist University,7,"Southern Methodist University: Associate Professor, 2025 – Present","London School of Economics and Political Science: Ph.D. in Economics, 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Southern Methodist/associate/cvweb-osang.docx,THOMAS OSANG,2001,Southern Methodist University,7,"8/01-present: Associate Professor, Department of Economics, Southern Methodist University, Dallas","June 1994 Doctor of Philosophy (Economics), June 1994, University of California, San Diego",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
Southern Methodist/associate/np_cv.docx,Nathaniel Pattison,2025,Southern Methodist University,8,"Associate Professor, 2025– Present","Ph.D. Economics, University of Virginia, 2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Southern Methodist/full/BALKEcvDec2025.docx,NATHAN S. BALKE,1993,Southern Methodist University,7,"Fall 1993-Spring 2001	Associate Professor, Southern Methodist University","Ph.D. in Economics, Northwestern University, 1986.",0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,2,0,1,0,0,0
Southern Methodist/full/CV.docx,Bo Chen,,,,,"Ph.D. (Economics) University of Wisconsin – Madison, May 2007",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Southern Methodist/full/MillimetCV.docx,Daniel L. Millimet,2004,Southern Methodist University,5,"Associate Professor, 2004–2009","Ph.D. Economics, Brown University, 1999",0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,1,0
Southern Methodist/full/cvklaus.docx,Klaus Desmet,,,,,"1993-1998	Ph.D. in Economics, Stanford University, USA",0,3,0,0,1,1,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,3
Southern Methodist/full/tsalmon_cv.docx,Timothy C. Salmon,2006,Florida State University,7,"Florida State University, Department of Economics Associate Professor, August 2006-August 2011","The Johns Hopkins University, Ph.D. in Economics, 1999.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Southern Methodist/full/vita.docx,Santanu Roy,1993,Erasmus University Rotterdam,2,"Assistant Professor (universitair docent), Faculty of Economic Sciences, Erasmus University Rotterdam, 1991 - 98. (Tenured since 1993)","Ph.D. Economics, Cornell University, Ithaca, N.Y., 1991.",0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,1,2,0,0,0
Syracuse/associate/BuzardCV.docx,Kristy Buzard,2018,Syracuse University,6,"Associate Professor of Economics (with Tenure), 2018-Present","Ph.D., Economics, University of California, San Diego, June 2012",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Syracuse/associate/CV (20).docx,Hugo B. Jales,,,,,Ph.D. Economics	2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse/associate/CV_Deza_september2025_Accessible.docx,Monica Deza,2023,Syracuse University,11,"2023-current	Associate Professor (with tenure), Department of Economics, Maxwell School of Citizenship and Public Affairs, Syracuse University","Ph.D., May 2012, University of California Berkeley, Economics",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Syracuse/associate/CV_Shifa.docx,Abdulaziz B. Shifa,2022,Syracuse University,9,"Associate Professor of Economics, Economics Department, The Maxwell School of Citizenship and Public Affairs, Syracuse University, since 2022.","Stockholm University, Institute for International Economic Studies, Ph.D. in Economics, June 2013.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Syracuse/associate/Rothenberg_CV.docx,Alexander D. Rothenberg,2024,Syracuse University,12,"Associate Professor (with Tenure), Department of Economics, 2024-Present","Ph.D., Economics, 2012",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Syracuse/associate/Singleton-Perry.docx,Perry Singleton,2013,Syracuse University,6,"2013-	Associate Professor (with tenure), Syracuse University, Department of Economics","2007	Ph.D. Economics, University of Maryland, College Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Syracuse/associate/TruskinovskyCV.docx,Yulya Truskinovsky,2024,Syracuse University,,"2024–	Associate Professor, Department of Economics, Syracuse University",,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Syracuse/associate/cv_Monarch.docx,Ryan Monarch,2025,Syracuse University,11,Associate Professor	July 2025-,PhD. Economics	May 2014,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
Syracuse/full/CV_Nov2025_Mitra.docx,Devashish Mitra,,,,,"Ph.D., Economics, Columbia University, 1996",0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,2
Syracuse/associate/derek-laing.docx,Derek Laing,1996,Penn State University,6,"Associate Professor of Economics (tenured), Penn State University (Aug. 1996– Aug. 2007).","Ph.D. (Economics), University of Essex, UK, 1990.",0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Syracuse/full/engelhardt-cv-and-bio-january-2025.docx,Gary V. Engelhardt,1998,Dartmouth College,5,"Associate Professor of Economics (with tenure), Department of Economics, Dartmouth College, 1998-1999.","Ph.D. Economics, Massachusetts Institute of Technology, 1993.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Syracuse/full/horracecv.docx,William C. Horrace,2002,Syracuse University,6,"Associate Professor of Economics, Syracuse University, 2002-2009","Ph.D. Economics, Michigan State University, 1996",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Syracuse/full/badi-h - baltagi.docx,BADI H. BALTAGI,1984,University of Houston,5,"Associate Professor of Economics, University of Houston, 1984-1988.","University of Pennsylvania, Ph.D. Economics, December 1979.",0,0,1,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,1,0,12,1
Syracuse/full/jan-ondrich.docx,Jan Ondrich,1987,Syracuse University,,"September 1987 - Associate Professor, Department of Economics, The Maxwell School. Syracuse University",,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Tufts/associate/2025_laura_geecv.docx,Laura K. Gee,2019,Tufts University,6,"Associate Professor (with tenure), 2019 – present","PhD, Department of Economics, 2013",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Syracuse/full/jeffrey-d - kubik.docx,Jeffrey D. Kubik,2003,Syracuse University,6,"Associate Professor, Department of Economics 2003 to 2017","Ph.D. in Economics, 1997",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
Tufts/associate/9a2b09_b5d1fa56598441ca8acdf78b475c1d47.docx,Kyle Emerick,2020,Tufts University,6,"2020-present:	Associate Professor, Department of Economics, Tufts University","PhD Agricultural and Resource Economics, University of California Berkeley, 2014",0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Tufts/associate/CV_AFS.docx,ALAN FINKELSTEIN SHAPIRO,2021,Tufts University,8,"Associate Professor (with tenure), Department of Economics, Tufts University 2021–Present","Ph.D. in Economics, University of Maryland, College Park, 2013",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
Tufts/associate/Cicala_CV.docx,Steve Cicala,2021,Tufts University,8,"Associate Professor, 2021 - 2025","Ph.D. in Economics, 2013",0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tufts/associate/Kinnanvita.docx,Cynthia Kinnan,2023,Tufts University,13,"2023–	Associate professor, Department of Economics, Tufts University","2010	Massachusetts Institute of Technology Ph. D., Economics",1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts/associate/cv-drusilla-brown.docx,DRUSILLA K. BROWN,1991,Tufts University,7,"Associate Professor, Tufts University, Sept. 1991 - present","Ph.D., Economics, University of Michigan, 1984",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Tufts/associate/cv-edward-kutsoati.docx,Edward Kutsoati,2005,Tufts University,6,"Associate Professor	2005 – Present
Department of Economics, Tufts University, Medford, MA","PhD, (Economics); Queen’s University, Canada	May 1999",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts/full/Doss CV April 2024.docx,Cheryl R. Doss,,,,,"Ph.D. Applied Economics, University of Minnesota, August 1996.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts/associate/cv-thomas-downes.docx,THOMAS ANDREWS DOWNES,1998,Tufts University,10,"Associate Professor, Department of Economics, Tufts University, 1998-present","Ph.D. 1988, Economics, Stanford University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tufts/full/MMCV_February262025.docx,Margaret Stokes McMillan,2004,Tufts University,6,"Associate Professor of Economics, Tufts University, 2004 -2014","Columbia University, Ph.D. in Economics with Distinction, 1998",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2
Tufts/full/Douglas Gollin cv revised 1 November 2025.docx,DOUGLAS GOLLIN,2002,Williams College,,"Associate Professor, 2002-08",,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1
Tufts/full/Silke_Forbes_CV.docx,SILKE J. FORBES,2014,Case Western Reserve University,11,"Case Western Reserve University, Weatherhead School of Management Associate Professor, 2014 –2017, Assistant Professor, 2012 –2014","Ph.D. in Economics, Massachusetts Institute of Technology, 2003",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tufts/full/Marcelo Bianconi.docx,MARCELO BIANCONI,2014,Tufts University,26,"Professor of Economics, Department of Economics, Tufts University, 2014 - 2025.","Ph.D., Oct 1988, University of Illinois at Urbana-Champaign, Economics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts/full/SpolaoreCV_October2024.docx,Enrico Spolaore,2004,Tufts University,11,"Professor of Economics, since 2004","Ph.D. in Economics, 1993",3,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0
Tufts/full/UjjayantChakravortyAcademicCV.docx,Ujjayant Chakravorty,1998,Emory University,,"Associate Professor of Economics (tenured), Emory University, Atlanta (1998-2005)",,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Tufts/full/mcinerney_cv_9_13_2023.docx,Melissa Powell McInerney,,,,,"Ph.D.	Economics, University of Maryland at College Park, 2008",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Tufts/full/cv-jeffrey-zabel.docx,Jeffrey E. Zabel,1996,Tufts University,9,"1996-2010	 Associate Professor of Economics, Tufts University, Medford, MA","Ph.D. in Economics, 1987, University of California, San Diego",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
UC Irvine/associate/CV_Choi.docx,Michael Choi,2022,"University of California, Irvine",9,"Associate Professor of Economics, University of California, Irvine	July 2022 - present","Ph.D., Economics, University of Wisconsin-Madison	2013",0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
Tufts/full/storeygard_cv.docx,Adam Storeygard,2018,Tufts University,6,"Associate Professor (with tenure), Department of Economics, Tufts University, 2018-2024","Brown University, Ph. D., Economics, 2012",1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
UC Irvine/associate/CV_YLee.docx,Ying-Ying Lee,2022,"University of California, Irvine",9,"Associate Professor, University of California, Irvine	Jul 2022 - present","Ph.D., Economics, University of Wisconsin-Madison	Aug 2013",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
UC Irvine/associate/JiaweiChenCV.docx,Jiawei Chen,2012,"University of California, Irvine",7,"Associate Professor, 2012-present","Ph.D. in Economics, Johns Hopkins University, 2005",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
UC Irvine/associate/Jeliazkov.docx,Ivan Jeliazkov,2010,"University of California, Irvine",7,Associate Professor (2010–present). Assistant Professor (2003–2010).,"Ph.D., Economics, Washington University in St. Louis (2003).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UC Irvine/associate/clark.cv_.feb_.2024.docx,Damon Clark,2016,UC Irvine,14,"Associate Professor (with tenure), Department of Economics, UC Irvine, 2016-present","Nuffield College, Oxford, D.Phil. Economics, 2002.",0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0
UC Irvine/associate/jenkins_cv.docx,Brian C. Jenkins,,,,,"Ph.D. Economics, December 2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UC Irvine/associate/cv_Antonio.docx,Antonio Rodriguez-Lopez,2015,"University of California, Irvine",8,"2015 - Associate Professor, Department of Economics, University of California, Irvine.","2007 Ph.D. in Economics, University of California, Berkeley.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
UC Irvine/associate/vellorearthi_cv_10.20.25.docx,Vellore Arthi,2025,"University of California, Irvine",9,"Associate Professor of Economics (Tenured), University of California, Irvine 2025 —","D.Phil. Economic & Social History, University of Oxford 2016",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
UC Irvine/full/Branch_cv.docx,William A. Branch,2008,"University of California, Irvine",7,"Associate Professor and Director of Undergraduate Studies, Department of Economics, University of California, Irvine 2008-","Ph.D., Economics, University of Oregon, 2001.",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
UC Irvine/full/CV Mazumder latest.docx,Bhashkar Mazumder,,,,,"University of California at Berkeley, Ph.D. Economics, 2001",0,1,0,0,1,0,2,0,1,0,0,1,2,1,0,0,1,0,0,0,4,0,0
UC Irvine/full/CV-Rocheteau.docx,Guillaume Rocheteau,2008,"University of California, Irvine",10,"2008-2010 Associate Professor at the University of California, Irvine.","PhD Thesis: In economics from University of Pantheon-Assas (Paris 2), Sep- tember 1998.",0,3,2,2,1,1,0,0,0,1,0,0,0,3,2,5,0,6,0,0,2,0,0
UC Irvine/full/CV_YingyingDong.docx,Yingying Dong,2016,University of California Irvine,7,"Associate Professor, University of California Irvine, 2016 – 2023.","Ph.D., Economics, Boston College, May 2009.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
UC Irvine/full/Freedman_CV.docx,Matthew Freedman,2013,Cornell University,6,"Associate Professor, Department of Economics, Cornell University, 2013-2014","Ph.D. Economics, University of Maryland-College Park, 2007",0,1,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0
UC Irvine/full/Harding CV Sept 2025.docx,Matthew Harding,2014,Duke University,7,"Duke University, Sanford School of Public Policy and Department of Economics (2014-201C) Associate Professor (with tenure) of Public Policy and Economics","Massachusetts Institute of Technology, Cambridge, MA Ph.D. Economics, Robert L. Bishop Fellowship (2002-2007)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UC Irvine/full/McBrideCV-2025-04-30.docx,Michael T. McBride,2009,"University of California, Irvine",7,"Associate Professor of Economics, Department of Economics, University of California, Irvine, July 2009-June 2015","PH.D., ECONOMICS, Yale University, May 2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
UC Irvine/full/MilaniCV.docx,FABIO MILANI,2011,"University of California, Irvine",5,"Associate Professor, Department of Economics, University of California, Irvine July 2011-June 2018.","Princeton University, Ph.D., Economics, 2006.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
UC Irvine/full/bogart_vita_jan92026.docx,DAN BOGART,2009,University of California-Irvine,6,"2009 to 2019, Associate professor, Department of Economics, UC Irvine","Ph.D., Economics, UCLA, 2003",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
UC Irvine/full/cv_Agrawal.docx,David R. Agrawal,2019,University of Kentucky,,"2019-2024 Associate Professor, Martin School of Public Policy & Administration, University of Kentucky",,0,0,0,0,0,0,1,0,2,1,0,0,2,1,0,0,0,0,0,0,3,0,0
UC Irvine/full/cv_jha_feb_2025.docx,Priyaranjan Jha,2004,"University of California, Irvine",7,"Associate Professor, Department of Economics,University of California,Irvine, July 2004- June 2010","Ph.D. in Economics, Columbia University, New York, 1997",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2
UC Irvine/full/cv_duffy.docx,JOHN DUFFY,1999,University of Pittsburgh,7,"University of Pittsburgh Professor, Economics, 2004–2014; Associate Professor, Economics, 1999–2004; Assistant Professor, Economics, 1992–1999.","Ph.D., Economics, University of California, Los Angeles, 1992.",0,2,0,2,0,0,0,0,0,0,0,0,2,1,3,3,0,1,0,0,1,0,0
